Date,Start hour,24 hour members using a key
26/02/2012,19,29
26/02/2012,20,20
26/02/2012,21,5
26/02/2012,22,9
26/02/2012,23,2
27/02/2012,1,4
27/02/2012,2,1
27/02/2012,3,2
27/02/2012,4,2
27/02/2012,5,2
27/02/2012,6,20
27/02/2012,7,83
27/02/2012,8,155
27/02/2012,9,76
27/02/2012,10,36
27/02/2012,11,30
27/02/2012,12,35
27/02/2012,13,35
27/02/2012,14,27
27/02/2012,15,28
27/02/2012,16,73
27/02/2012,17,140
27/02/2012,18,115
27/02/2012,19,65
27/02/2012,20,39
27/02/2012,21,27
27/02/2012,22,15
27/02/2012,23,8
28/02/2012,0,3
28/02/2012,5,3
28/02/2012,6,31
28/02/2012,7,85
28/02/2012,8,180
28/02/2012,9,93
28/02/2012,10,46
28/02/2012,11,30
28/02/2012,12,43
28/02/2012,13,41
28/02/2012,14,44
28/02/2012,15,46
28/02/2012,16,95
28/02/2012,17,133
28/02/2012,18,136
28/02/2012,19,65
28/02/2012,20,43
28/02/2012,21,22
28/02/2012,22,22
28/02/2012,23,11
29/02/2012,0,2
29/02/2012,1,1
29/02/2012,2,1
29/02/2012,4,1
29/02/2012,5,4
29/02/2012,6,23
29/02/2012,7,79
29/02/2012,8,171
29/02/2012,9,91
29/02/2012,10,49
29/02/2012,11,30
29/02/2012,12,61
29/02/2012,13,58
29/02/2012,14,48
29/02/2012,15,34
29/02/2012,16,58
29/02/2012,17,128
29/02/2012,18,124
29/02/2012,19,61
29/02/2012,20,38
29/02/2012,21,26
29/02/2012,22,29
29/02/2012,23,12
01/03/2012,0,9
01/03/2012,1,5
01/03/2012,2,4
01/03/2012,5,3
01/03/2012,6,27
01/03/2012,7,86
01/03/2012,8,185
01/03/2012,9,91
01/03/2012,10,46
01/03/2012,11,42
01/03/2012,12,41
01/03/2012,13,57
01/03/2012,14,50
01/03/2012,15,44
01/03/2012,16,74
01/03/2012,17,132
01/03/2012,18,125
01/03/2012,19,72
01/03/2012,20,35
01/03/2012,21,28
01/03/2012,22,21
01/03/2012,23,19
02/03/2012,0,5
02/03/2012,1,1
02/03/2012,2,4
02/03/2012,3,1
02/03/2012,4,1
02/03/2012,5,4
02/03/2012,6,34
02/03/2012,7,74
02/03/2012,8,150
02/03/2012,9,95
02/03/2012,10,42
02/03/2012,11,41
02/03/2012,12,42
02/03/2012,13,40
02/03/2012,14,53
02/03/2012,15,48
02/03/2012,16,73
02/03/2012,17,114
02/03/2012,18,82
02/03/2012,19,58
02/03/2012,20,19
02/03/2012,21,14
02/03/2012,22,12
02/03/2012,23,12
03/03/2012,0,10
03/03/2012,1,4
03/03/2012,2,5
03/03/2012,3,4
03/03/2012,6,1
03/03/2012,7,8
03/03/2012,8,4
03/03/2012,9,25
03/03/2012,10,19
03/03/2012,11,31
03/03/2012,12,57
03/03/2012,13,64
03/03/2012,14,44
03/03/2012,15,63
03/03/2012,16,65
03/03/2012,17,48
03/03/2012,18,46
03/03/2012,19,37
03/03/2012,20,12
03/03/2012,21,17
03/03/2012,22,11
03/03/2012,23,15
04/03/2012,0,6
04/03/2012,1,5
04/03/2012,2,6
04/03/2012,3,4
04/03/2012,4,2
04/03/2012,5,2
04/03/2012,7,2
04/03/2012,8,8
04/03/2012,9,7
04/03/2012,10,13
04/03/2012,11,23
04/03/2012,12,13
04/03/2012,13,13
04/03/2012,14,9
04/03/2012,15,12
04/03/2012,16,8
04/03/2012,17,13
04/03/2012,18,13
04/03/2012,19,16
04/03/2012,20,4
04/03/2012,21,3
04/03/2012,22,11
04/03/2012,23,3
05/03/2012,0,2
05/03/2012,5,3
05/03/2012,6,21
05/03/2012,7,86
05/03/2012,8,131
05/03/2012,9,76
05/03/2012,10,18
05/03/2012,11,32
05/03/2012,12,44
05/03/2012,13,38
05/03/2012,14,28
05/03/2012,15,35
05/03/2012,16,65
05/03/2012,17,130
05/03/2012,18,108
05/03/2012,19,56
05/03/2012,20,30
05/03/2012,21,20
05/03/2012,22,9
05/03/2012,23,9
06/03/2012,0,1
06/03/2012,5,2
06/03/2012,6,31
06/03/2012,7,92
06/03/2012,8,153
06/03/2012,9,78
06/03/2012,10,44
06/03/2012,11,35
06/03/2012,12,44
06/03/2012,13,44
06/03/2012,14,33
06/03/2012,15,47
06/03/2012,16,60
06/03/2012,17,130
06/03/2012,18,114
06/03/2012,19,62
06/03/2012,20,22
06/03/2012,21,21
06/03/2012,22,20
06/03/2012,23,9
07/03/2012,0,4
07/03/2012,1,3
07/03/2012,5,3
07/03/2012,6,29
07/03/2012,7,81
07/03/2012,8,136
07/03/2012,9,54
07/03/2012,10,17
07/03/2012,11,3
07/03/2012,12,39
07/03/2012,13,19
07/03/2012,14,35
07/03/2012,15,36
07/03/2012,16,55
07/03/2012,17,119
07/03/2012,18,97
07/03/2012,19,58
07/03/2012,20,26
07/03/2012,21,30
07/03/2012,22,21
07/03/2012,23,11
08/03/2012,0,7
08/03/2012,1,10
08/03/2012,2,3
08/03/2012,3,3
08/03/2012,5,3
08/03/2012,6,27
08/03/2012,7,96
08/03/2012,8,168
08/03/2012,9,90
08/03/2012,10,36
08/03/2012,11,36
08/03/2012,12,82
08/03/2012,13,64
08/03/2012,14,51
08/03/2012,15,52
08/03/2012,16,80
08/03/2012,17,142
08/03/2012,18,135
08/03/2012,19,61
08/03/2012,20,34
08/03/2012,21,29
08/03/2012,22,18
08/03/2012,23,12
09/03/2012,0,7
09/03/2012,1,1
09/03/2012,2,2
09/03/2012,4,1
09/03/2012,5,5
09/03/2012,6,26
09/03/2012,7,83
09/03/2012,8,173
09/03/2012,9,85
09/03/2012,10,55
09/03/2012,11,32
09/03/2012,12,59
09/03/2012,13,56
09/03/2012,14,53
09/03/2012,15,51
09/03/2012,16,94
09/03/2012,17,133
09/03/2012,18,119
09/03/2012,19,65
09/03/2012,20,37
09/03/2012,21,27
09/03/2012,22,17
09/03/2012,23,19
10/03/2012,0,15
10/03/2012,1,8
10/03/2012,2,8
10/03/2012,3,6
10/03/2012,4,1
10/03/2012,5,1
10/03/2012,6,4
10/03/2012,7,4
10/03/2012,8,16
10/03/2012,9,43
10/03/2012,10,43
10/03/2012,11,50
10/03/2012,12,60
10/03/2012,13,64
10/03/2012,14,69
10/03/2012,15,55
10/03/2012,16,89
10/03/2012,17,75
10/03/2012,18,50
10/03/2012,19,33
10/03/2012,20,31
10/03/2012,21,20
10/03/2012,22,25
10/03/2012,23,15
11/03/2012,0,14
11/03/2012,1,8
11/03/2012,2,8
11/03/2012,3,3
11/03/2012,4,3
11/03/2012,5,2
11/03/2012,6,4
11/03/2012,7,6
11/03/2012,8,5
11/03/2012,9,16
11/03/2012,10,38
11/03/2012,11,40
11/03/2012,12,61
11/03/2012,13,76
11/03/2012,14,80
11/03/2012,15,74
11/03/2012,16,81
11/03/2012,17,65
11/03/2012,18,49
11/03/2012,19,27
11/03/2012,20,21
11/03/2012,21,18
11/03/2012,22,22
11/03/2012,23,5
12/03/2012,0,4
12/03/2012,1,4
12/03/2012,5,4
12/03/2012,6,28
12/03/2012,7,94
12/03/2012,8,179
12/03/2012,9,98
12/03/2012,10,47
12/03/2012,11,33
12/03/2012,12,69
12/03/2012,13,56
12/03/2012,14,47
12/03/2012,15,63
12/03/2012,16,102
12/03/2012,17,181
12/03/2012,18,124
12/03/2012,19,97
12/03/2012,20,46
12/03/2012,21,23
12/03/2012,22,18
12/03/2012,23,5
13/03/2012,0,5
13/03/2012,1,3
13/03/2012,4,1
13/03/2012,5,4
13/03/2012,6,34
13/03/2012,7,123
13/03/2012,8,196
13/03/2012,9,92
13/03/2012,10,42
13/03/2012,11,36
13/03/2012,12,71
13/03/2012,13,71
13/03/2012,14,60
13/03/2012,15,48
13/03/2012,16,83
13/03/2012,17,158
13/03/2012,18,134
13/03/2012,19,90
13/03/2012,20,45
13/03/2012,21,26
13/03/2012,22,20
13/03/2012,23,16
14/03/2012,0,2
14/03/2012,1,1
14/03/2012,4,1
14/03/2012,5,3
14/03/2012,6,33
14/03/2012,7,113
14/03/2012,8,162
14/03/2012,9,107
14/03/2012,10,42
14/03/2012,11,29
14/03/2012,12,59
14/03/2012,13,70
14/03/2012,14,51
14/03/2012,15,70
14/03/2012,16,89
14/03/2012,17,159
14/03/2012,18,156
14/03/2012,19,86
14/03/2012,20,48
14/03/2012,21,27
14/03/2012,22,21
14/03/2012,23,17
15/03/2012,0,7
15/03/2012,1,4
15/03/2012,2,3
15/03/2012,5,6
15/03/2012,6,26
15/03/2012,7,97
15/03/2012,8,193
15/03/2012,9,116
15/03/2012,10,54
15/03/2012,11,40
15/03/2012,12,75
15/03/2012,13,77
15/03/2012,14,57
15/03/2012,15,58
15/03/2012,16,103
15/03/2012,17,175
15/03/2012,18,140
15/03/2012,19,70
15/03/2012,20,51
15/03/2012,21,41
15/03/2012,22,27
15/03/2012,23,16
16/03/2012,0,8
16/03/2012,1,4
16/03/2012,2,1
16/03/2012,3,1
16/03/2012,4,2
16/03/2012,5,10
16/03/2012,6,24
16/03/2012,7,110
16/03/2012,8,213
16/03/2012,9,96
16/03/2012,10,46
16/03/2012,11,42
16/03/2012,12,55
16/03/2012,13,78
16/03/2012,14,74
16/03/2012,15,64
16/03/2012,16,88
16/03/2012,17,176
16/03/2012,18,134
16/03/2012,19,65
16/03/2012,20,48
16/03/2012,21,30
16/03/2012,22,25
16/03/2012,23,30
17/03/2012,0,16
17/03/2012,1,17
17/03/2012,2,4
17/03/2012,3,3
17/03/2012,4,5
17/03/2012,5,1
17/03/2012,6,2
17/03/2012,7,5
17/03/2012,8,8
17/03/2012,9,43
17/03/2012,10,19
17/03/2012,11,20
17/03/2012,12,37
17/03/2012,13,43
17/03/2012,14,71
17/03/2012,15,52
17/03/2012,16,47
17/03/2012,17,47
17/03/2012,18,32
17/03/2012,19,25
17/03/2012,20,24
17/03/2012,21,13
17/03/2012,22,16
17/03/2012,23,14
18/03/2012,0,8
18/03/2012,1,12
18/03/2012,2,5
18/03/2012,3,4
18/03/2012,4,3
18/03/2012,5,1
18/03/2012,6,4
18/03/2012,7,10
18/03/2012,8,11
18/03/2012,9,36
18/03/2012,10,44
18/03/2012,11,72
18/03/2012,12,67
18/03/2012,13,77
18/03/2012,14,61
18/03/2012,15,47
18/03/2012,16,56
18/03/2012,17,59
18/03/2012,18,47
18/03/2012,19,38
18/03/2012,20,27
18/03/2012,21,14
18/03/2012,22,20
18/03/2012,23,14
19/03/2012,0,2
19/03/2012,1,2
19/03/2012,2,2
19/03/2012,5,3
19/03/2012,6,31
19/03/2012,7,96
19/03/2012,8,188
19/03/2012,9,108
19/03/2012,10,53
19/03/2012,11,59
19/03/2012,12,59
19/03/2012,13,66
19/03/2012,14,47
19/03/2012,15,60
19/03/2012,16,107
19/03/2012,17,180
19/03/2012,18,153
19/03/2012,19,96
19/03/2012,20,46
19/03/2012,21,40
19/03/2012,22,21
19/03/2012,23,6
20/03/2012,0,4
20/03/2012,1,5
20/03/2012,2,1
20/03/2012,5,6
20/03/2012,6,35
20/03/2012,7,113
20/03/2012,8,224
20/03/2012,9,118
20/03/2012,10,65
20/03/2012,11,42
20/03/2012,12,89
20/03/2012,13,79
20/03/2012,14,54
20/03/2012,15,71
20/03/2012,16,90
20/03/2012,17,206
20/03/2012,18,171
20/03/2012,19,87
20/03/2012,20,50
20/03/2012,21,21
20/03/2012,22,17
20/03/2012,23,11
21/03/2012,2,2
21/03/2012,3,4
21/03/2012,4,1
21/03/2012,5,5
21/03/2012,6,41
21/03/2012,7,110
21/03/2012,8,218
21/03/2012,9,128
21/03/2012,10,56
21/03/2012,11,50
21/03/2012,12,67
21/03/2012,13,74
21/03/2012,14,60
21/03/2012,15,57
21/03/2012,16,86
21/03/2012,17,170
21/03/2012,18,167
21/03/2012,19,76
21/03/2012,20,52
21/03/2012,21,37
21/03/2012,22,39
21/03/2012,23,9
22/03/2012,0,8
22/03/2012,1,4
22/03/2012,2,1
22/03/2012,3,4
22/03/2012,4,1
22/03/2012,5,6
22/03/2012,6,30
22/03/2012,7,121
22/03/2012,8,211
22/03/2012,9,122
22/03/2012,10,85
22/03/2012,11,50
22/03/2012,12,74
22/03/2012,13,61
22/03/2012,14,48
22/03/2012,15,59
22/03/2012,16,92
22/03/2012,17,169
22/03/2012,18,156
22/03/2012,19,104
22/03/2012,20,60
22/03/2012,21,35
22/03/2012,22,28
22/03/2012,23,24
23/03/2012,0,11
23/03/2012,1,4
23/03/2012,3,3
23/03/2012,4,2
23/03/2012,5,7
23/03/2012,6,34
23/03/2012,7,108
23/03/2012,8,211
23/03/2012,9,123
23/03/2012,10,54
23/03/2012,11,50
23/03/2012,12,61
23/03/2012,13,65
23/03/2012,14,73
23/03/2012,15,81
23/03/2012,16,101
23/03/2012,17,212
23/03/2012,18,129
23/03/2012,19,75
23/03/2012,20,45
23/03/2012,21,39
23/03/2012,22,29
23/03/2012,23,33
24/03/2012,0,18
24/03/2012,1,9
24/03/2012,2,10
24/03/2012,3,6
24/03/2012,4,1
24/03/2012,5,5
24/03/2012,6,4
24/03/2012,7,12
24/03/2012,8,30
24/03/2012,9,55
24/03/2012,10,76
24/03/2012,11,99
24/03/2012,12,127
24/03/2012,13,118
24/03/2012,14,111
24/03/2012,15,100
24/03/2012,16,102
24/03/2012,17,105
24/03/2012,18,93
24/03/2012,19,55
24/03/2012,20,43
24/03/2012,21,24
24/03/2012,22,15
24/03/2012,23,13
25/03/2012,0,10
25/03/2012,2,5
25/03/2012,3,5
25/03/2012,4,4
25/03/2012,5,2
25/03/2012,6,9
25/03/2012,7,13
25/03/2012,8,25
25/03/2012,9,32
25/03/2012,10,54
25/03/2012,11,69
25/03/2012,12,81
25/03/2012,13,96
25/03/2012,14,76
25/03/2012,15,78
25/03/2012,16,92
25/03/2012,17,74
25/03/2012,18,42
25/03/2012,19,26
25/03/2012,20,20
25/03/2012,21,13
25/03/2012,22,8
25/03/2012,23,5
26/03/2012,0,3
26/03/2012,2,1
26/03/2012,3,1
26/03/2012,4,3
26/03/2012,5,28
26/03/2012,6,101
26/03/2012,7,211
26/03/2012,8,110
26/03/2012,9,54
26/03/2012,10,45
26/03/2012,11,54
26/03/2012,12,69
26/03/2012,13,63
26/03/2012,14,80
26/03/2012,15,91
26/03/2012,16,198
26/03/2012,17,206
26/03/2012,18,98
26/03/2012,19,55
26/03/2012,20,44
26/03/2012,21,26
26/03/2012,22,11
26/03/2012,23,8
27/03/2012,0,6
27/03/2012,1,4
27/03/2012,2,1
27/03/2012,3,1
27/03/2012,4,5
27/03/2012,5,38
27/03/2012,6,128
27/03/2012,7,223
27/03/2012,8,122
27/03/2012,9,56
27/03/2012,10,49
27/03/2012,11,89
27/03/2012,12,76
27/03/2012,13,60
27/03/2012,14,63
27/03/2012,15,95
27/03/2012,16,225
27/03/2012,17,188
27/03/2012,18,116
27/03/2012,19,59
27/03/2012,20,38
27/03/2012,21,37
27/03/2012,22,19
27/03/2012,23,8
28/03/2012,0,4
28/03/2012,1,2
28/03/2012,4,7
28/03/2012,5,31
28/03/2012,6,131
28/03/2012,7,240
28/03/2012,8,135
28/03/2012,9,55
28/03/2012,10,44
28/03/2012,11,83
28/03/2012,12,80
28/03/2012,13,73
28/03/2012,14,74
28/03/2012,15,93
28/03/2012,16,208
28/03/2012,17,208
28/03/2012,18,135
28/03/2012,19,59
28/03/2012,20,43
28/03/2012,21,30
28/03/2012,22,23
28/03/2012,23,6
29/03/2012,0,3
29/03/2012,1,2
29/03/2012,2,4
29/03/2012,3,1
29/03/2012,4,3
29/03/2012,5,37
29/03/2012,6,105
29/03/2012,7,232
29/03/2012,8,131
29/03/2012,9,68
29/03/2012,10,54
29/03/2012,11,83
29/03/2012,12,91
29/03/2012,13,64
29/03/2012,14,85
29/03/2012,15,99
29/03/2012,16,189
29/03/2012,17,174
29/03/2012,18,122
29/03/2012,19,71
29/03/2012,20,57
29/03/2012,21,29
29/03/2012,22,19
29/03/2012,23,16
30/03/2012,0,3
30/03/2012,1,3
30/03/2012,2,1
30/03/2012,3,2
30/03/2012,4,4
30/03/2012,5,28
30/03/2012,6,108
30/03/2012,7,242
30/03/2012,8,106
30/03/2012,9,62
30/03/2012,10,40
30/03/2012,11,78
30/03/2012,12,78
30/03/2012,13,58
30/03/2012,14,79
30/03/2012,15,128
30/03/2012,16,202
30/03/2012,17,159
30/03/2012,18,92
30/03/2012,19,56
30/03/2012,20,35
30/03/2012,21,34
30/03/2012,22,32
30/03/2012,23,20
31/03/2012,0,9
31/03/2012,1,8
31/03/2012,2,6
31/03/2012,3,2
31/03/2012,4,9
31/03/2012,5,5
31/03/2012,6,7
31/03/2012,7,23
31/03/2012,8,41
31/03/2012,9,65
31/03/2012,10,46
31/03/2012,11,93
31/03/2012,12,73
31/03/2012,13,68
31/03/2012,14,93
31/03/2012,15,82
31/03/2012,16,73
31/03/2012,17,75
31/03/2012,18,42
31/03/2012,19,42
31/03/2012,20,28
31/03/2012,21,22
31/03/2012,22,15
31/03/2012,23,27
01/04/2012,0,9
01/04/2012,1,15
01/04/2012,2,6
01/04/2012,3,2
01/04/2012,4,4
01/04/2012,5,3
01/04/2012,6,4
01/04/2012,7,12
01/04/2012,8,32
01/04/2012,9,53
01/04/2012,10,61
01/04/2012,11,80
01/04/2012,12,91
01/04/2012,13,83
01/04/2012,14,96
01/04/2012,15,87
01/04/2012,16,72
01/04/2012,17,93
01/04/2012,18,51
01/04/2012,19,27
01/04/2012,20,17
01/04/2012,21,14
01/04/2012,22,11
01/04/2012,23,5
02/04/2012,0,7
02/04/2012,1,1
02/04/2012,3,2
02/04/2012,4,4
02/04/2012,5,20
02/04/2012,6,111
02/04/2012,7,187
02/04/2012,8,116
02/04/2012,9,53
02/04/2012,10,33
02/04/2012,11,59
02/04/2012,12,62
02/04/2012,13,54
02/04/2012,14,56
02/04/2012,15,87
02/04/2012,16,194
02/04/2012,17,180
02/04/2012,18,85
02/04/2012,19,61
02/04/2012,20,31
02/04/2012,21,22
02/04/2012,22,12
02/04/2012,23,6
03/04/2012,0,1
03/04/2012,1,3
03/04/2012,2,3
03/04/2012,3,1
03/04/2012,4,6
03/04/2012,5,30
03/04/2012,6,119
03/04/2012,7,217
03/04/2012,8,108
03/04/2012,9,52
03/04/2012,10,39
03/04/2012,11,81
03/04/2012,12,61
03/04/2012,13,33
03/04/2012,14,40
03/04/2012,15,74
03/04/2012,16,185
03/04/2012,17,141
03/04/2012,18,37
03/04/2012,19,32
03/04/2012,20,20
03/04/2012,21,16
03/04/2012,22,6
03/04/2012,23,5
04/04/2012,1,1
04/04/2012,2,2
04/04/2012,4,5
04/04/2012,5,26
04/04/2012,6,108
04/04/2012,7,210
04/04/2012,8,120
04/04/2012,9,46
04/04/2012,10,37
04/04/2012,11,65
04/04/2012,12,63
04/04/2012,13,48
04/04/2012,14,45
04/04/2012,15,64
04/04/2012,16,147
04/04/2012,17,149
04/04/2012,18,85
04/04/2012,19,39
04/04/2012,20,34
04/04/2012,21,22
04/04/2012,22,14
04/04/2012,23,4
05/04/2012,0,2
05/04/2012,1,3
05/04/2012,3,1
05/04/2012,4,3
05/04/2012,5,32
05/04/2012,6,73
05/04/2012,7,179
05/04/2012,8,100
05/04/2012,9,35
05/04/2012,10,35
05/04/2012,11,53
05/04/2012,12,55
05/04/2012,13,57
05/04/2012,14,48
05/04/2012,15,76
05/04/2012,16,134
05/04/2012,17,115
05/04/2012,18,52
05/04/2012,19,34
05/04/2012,20,26
05/04/2012,21,27
05/04/2012,22,16
05/04/2012,23,18
06/04/2012,0,4
06/04/2012,1,4
06/04/2012,2,4
06/04/2012,3,1
06/04/2012,4,3
06/04/2012,5,3
06/04/2012,6,10
06/04/2012,7,24
06/04/2012,8,16
06/04/2012,9,43
06/04/2012,10,45
06/04/2012,11,53
06/04/2012,12,68
06/04/2012,13,63
06/04/2012,14,60
06/04/2012,15,45
06/04/2012,16,49
06/04/2012,17,52
06/04/2012,18,35
06/04/2012,19,22
06/04/2012,20,18
06/04/2012,21,13
06/04/2012,22,16
06/04/2012,23,9
07/04/2012,0,2
07/04/2012,1,3
07/04/2012,2,1
07/04/2012,3,4
07/04/2012,4,2
07/04/2012,5,3
07/04/2012,6,3
07/04/2012,7,16
07/04/2012,8,22
07/04/2012,9,34
07/04/2012,10,33
07/04/2012,11,32
07/04/2012,12,42
07/04/2012,13,31
07/04/2012,14,52
07/04/2012,15,44
07/04/2012,16,44
07/04/2012,17,22
07/04/2012,18,36
07/04/2012,19,18
07/04/2012,20,14
07/04/2012,21,12
07/04/2012,22,6
07/04/2012,23,5
08/04/2012,0,11
08/04/2012,1,6
08/04/2012,2,3
08/04/2012,3,4
08/04/2012,4,2
08/04/2012,5,1
08/04/2012,6,3
08/04/2012,7,7
08/04/2012,8,18
08/04/2012,9,20
08/04/2012,10,26
08/04/2012,11,35
08/04/2012,12,42
08/04/2012,13,42
08/04/2012,14,35
08/04/2012,15,37
08/04/2012,16,34
08/04/2012,17,30
08/04/2012,18,32
08/04/2012,19,20
08/04/2012,20,11
08/04/2012,21,13
08/04/2012,22,9
08/04/2012,23,6
09/04/2012,0,4
09/04/2012,1,3
09/04/2012,2,3
09/04/2012,3,1
09/04/2012,4,1
09/04/2012,5,1
09/04/2012,6,4
09/04/2012,7,5
09/04/2012,8,5
09/04/2012,9,7
09/04/2012,10,9
09/04/2012,11,17
09/04/2012,12,22
09/04/2012,13,25
09/04/2012,14,30
09/04/2012,15,32
09/04/2012,16,29
09/04/2012,17,27
09/04/2012,18,12
09/04/2012,19,16
09/04/2012,20,5
09/04/2012,21,9
09/04/2012,22,4
09/04/2012,23,2
10/04/2012,0,2
10/04/2012,3,1
10/04/2012,4,7
10/04/2012,5,31
10/04/2012,6,86
10/04/2012,7,182
10/04/2012,8,85
10/04/2012,9,34
10/04/2012,10,34
10/04/2012,11,48
10/04/2012,12,53
10/04/2012,13,49
10/04/2012,14,37
10/04/2012,15,65
10/04/2012,16,124
10/04/2012,17,156
10/04/2012,18,83
10/04/2012,19,44
10/04/2012,20,22
10/04/2012,21,14
10/04/2012,22,12
10/04/2012,23,9
11/04/2012,0,2
11/04/2012,1,2
11/04/2012,2,1
11/04/2012,3,3
11/04/2012,4,3
11/04/2012,5,32
11/04/2012,6,112
11/04/2012,7,223
11/04/2012,8,94
11/04/2012,9,46
11/04/2012,10,48
11/04/2012,11,48
11/04/2012,12,54
11/04/2012,13,63
11/04/2012,14,44
11/04/2012,15,82
11/04/2012,16,176
11/04/2012,17,176
11/04/2012,18,87
11/04/2012,19,56
11/04/2012,20,27
11/04/2012,21,27
11/04/2012,22,12
11/04/2012,23,5
12/04/2012,0,2
12/04/2012,1,5
12/04/2012,2,2
12/04/2012,3,1
12/04/2012,4,3
12/04/2012,5,30
12/04/2012,6,89
12/04/2012,7,180
12/04/2012,8,97
12/04/2012,9,36
12/04/2012,10,40
12/04/2012,11,56
12/04/2012,12,42
12/04/2012,13,41
12/04/2012,14,51
12/04/2012,15,76
12/04/2012,16,168
12/04/2012,17,136
12/04/2012,18,101
12/04/2012,19,49
12/04/2012,20,35
12/04/2012,21,32
12/04/2012,22,19
12/04/2012,23,10
13/04/2012,0,4
13/04/2012,1,2
13/04/2012,2,3
13/04/2012,3,3
13/04/2012,4,8
13/04/2012,5,25
13/04/2012,6,104
13/04/2012,7,183
13/04/2012,8,90
13/04/2012,9,46
13/04/2012,10,46
13/04/2012,11,51
13/04/2012,12,54
13/04/2012,13,54
13/04/2012,14,45
13/04/2012,15,71
13/04/2012,16,134
13/04/2012,17,134
13/04/2012,18,86
13/04/2012,19,46
13/04/2012,20,22
13/04/2012,21,21
13/04/2012,22,26
13/04/2012,23,21
14/04/2012,0,8
14/04/2012,1,3
14/04/2012,2,5
14/04/2012,3,2
14/04/2012,4,2
14/04/2012,5,8
14/04/2012,6,6
14/04/2012,7,21
14/04/2012,8,50
14/04/2012,9,65
14/04/2012,10,73
14/04/2012,11,76
14/04/2012,12,92
14/04/2012,13,77
14/04/2012,14,78
14/04/2012,15,64
14/04/2012,16,65
14/04/2012,17,61
14/04/2012,18,41
14/04/2012,19,29
14/04/2012,20,25
14/04/2012,21,19
14/04/2012,22,25
14/04/2012,23,13
15/04/2012,0,15
15/04/2012,1,9
15/04/2012,2,4
15/04/2012,3,2
15/04/2012,4,1
15/04/2012,5,1
15/04/2012,6,5
15/04/2012,7,16
15/04/2012,8,31
15/04/2012,9,35
15/04/2012,10,26
15/04/2012,11,39
15/04/2012,12,41
15/04/2012,13,40
15/04/2012,14,24
15/04/2012,15,28
15/04/2012,16,31
15/04/2012,17,37
15/04/2012,18,23
15/04/2012,19,30
15/04/2012,20,17
15/04/2012,21,16
15/04/2012,22,8
15/04/2012,23,3
16/04/2012,0,7
16/04/2012,2,1
16/04/2012,3,3
16/04/2012,4,4
16/04/2012,5,28
16/04/2012,6,103
16/04/2012,7,216
16/04/2012,8,105
16/04/2012,9,37
16/04/2012,10,37
16/04/2012,11,55
16/04/2012,12,51
16/04/2012,13,39
16/04/2012,14,50
16/04/2012,15,88
16/04/2012,16,187
16/04/2012,17,169
16/04/2012,18,109
16/04/2012,19,51
16/04/2012,20,36
16/04/2012,21,21
16/04/2012,22,10
16/04/2012,23,4
17/04/2012,0,1
17/04/2012,1,2
17/04/2012,2,2
17/04/2012,3,1
17/04/2012,4,4
17/04/2012,5,32
17/04/2012,6,69
17/04/2012,7,92
17/04/2012,8,57
17/04/2012,9,23
17/04/2012,10,34
17/04/2012,11,47
17/04/2012,12,36
17/04/2012,13,28
17/04/2012,14,48
17/04/2012,15,52
17/04/2012,16,128
17/04/2012,17,152
17/04/2012,18,63
17/04/2012,19,43
17/04/2012,20,32
17/04/2012,21,19
17/04/2012,22,15
17/04/2012,23,9
18/04/2012,0,3
18/04/2012,1,1
18/04/2012,4,5
18/04/2012,5,29
18/04/2012,6,77
18/04/2012,7,69
18/04/2012,8,49
18/04/2012,9,22
18/04/2012,10,29
18/04/2012,11,28
18/04/2012,12,34
18/04/2012,13,27
18/04/2012,14,29
18/04/2012,15,50
18/04/2012,16,142
18/04/2012,17,81
18/04/2012,18,55
18/04/2012,19,37
18/04/2012,20,11
18/04/2012,21,13
18/04/2012,22,18
18/04/2012,23,8
19/04/2012,0,2
19/04/2012,1,1
19/04/2012,4,6
19/04/2012,5,25
19/04/2012,6,93
19/04/2012,7,177
19/04/2012,8,103
19/04/2012,9,30
19/04/2012,10,19
19/04/2012,11,37
19/04/2012,12,22
19/04/2012,13,15
19/04/2012,14,35
19/04/2012,15,44
19/04/2012,16,57
19/04/2012,17,111
19/04/2012,18,56
19/04/2012,19,48
19/04/2012,20,34
19/04/2012,21,22
19/04/2012,22,11
19/04/2012,23,13
20/04/2012,0,4
20/04/2012,1,1
20/04/2012,2,2
20/04/2012,4,4
20/04/2012,5,25
20/04/2012,6,93
20/04/2012,7,220
20/04/2012,8,103
20/04/2012,9,41
20/04/2012,10,49
20/04/2012,11,49
20/04/2012,12,25
20/04/2012,13,33
20/04/2012,14,36
20/04/2012,15,74
20/04/2012,16,102
20/04/2012,17,83
20/04/2012,18,69
20/04/2012,19,31
20/04/2012,20,21
20/04/2012,21,28
20/04/2012,22,18
20/04/2012,23,23
21/04/2012,0,6
21/04/2012,1,4
21/04/2012,2,5
21/04/2012,3,3
21/04/2012,4,1
21/04/2012,5,3
21/04/2012,6,12
21/04/2012,7,21
21/04/2012,8,40
21/04/2012,9,63
21/04/2012,10,58
21/04/2012,11,63
21/04/2012,12,76
21/04/2012,13,76
21/04/2012,14,61
21/04/2012,15,74
21/04/2012,16,63
21/04/2012,17,75
21/04/2012,18,47
21/04/2012,19,23
21/04/2012,20,10
21/04/2012,21,20
21/04/2012,22,20
21/04/2012,23,9
22/04/2012,0,14
22/04/2012,1,11
