Date,Start hour,Annual member hires using a key
22/02/2012,22,77
22/02/2012,23,57
23/02/2012,0,21
23/02/2012,1,11
23/02/2012,2,2
23/02/2012,3,2
23/02/2012,4,2
23/02/2012,5,14
23/02/2012,6,169
23/02/2012,7,665
23/02/2012,8,1178
23/02/2012,9,497
23/02/2012,10,193
23/02/2012,11,156
23/02/2012,12,249
23/02/2012,13,251
23/02/2012,14,242
23/02/2012,15,215
23/02/2012,16,393
23/02/2012,17,889
23/02/2012,18,728
23/02/2012,19,386
23/02/2012,20,189
23/02/2012,21,125
23/02/2012,22,100
23/02/2012,23,65
24/02/2012,0,28
24/02/2012,1,10
24/02/2012,2,5
24/02/2012,4,4
24/02/2012,5,13
24/02/2012,6,134
24/02/2012,7,602
24/02/2012,8,1144
24/02/2012,9,439
24/02/2012,10,213
24/02/2012,11,164
24/02/2012,12,258
24/02/2012,13,243
24/02/2012,14,207
24/02/2012,15,219
24/02/2012,16,412
24/02/2012,17,853
24/02/2012,18,549
24/02/2012,19,297
24/02/2012,20,133
24/02/2012,21,78
24/02/2012,22,74
24/02/2012,23,67
25/02/2012,0,62
25/02/2012,1,27
25/02/2012,2,17
25/02/2012,3,17
25/02/2012,4,14
25/02/2012,5,7
25/02/2012,6,14
25/02/2012,7,45
25/02/2012,8,76
25/02/2012,9,156
25/02/2012,10,190
25/02/2012,11,229
25/02/2012,12,258
25/02/2012,13,275
25/02/2012,14,208
25/02/2012,15,252
25/02/2012,16,238
25/02/2012,17,225
25/02/2012,18,157
25/02/2012,19,113
25/02/2012,20,92
25/02/2012,21,68
25/02/2012,22,49
25/02/2012,23,47
26/02/2012,0,51
26/02/2012,1,31
26/02/2012,2,18
26/02/2012,3,25
26/02/2012,4,7
26/02/2012,5,10
26/02/2012,6,12
26/02/2012,7,20
26/02/2012,8,48
26/02/2012,9,91
26/02/2012,10,144
26/02/2012,11,160
26/02/2012,12,246
26/02/2012,13,254
26/02/2012,14,214
26/02/2012,15,180
26/02/2012,16,196
26/02/2012,17,169
26/02/2012,18,129
26/02/2012,19,93
26/02/2012,20,59
26/02/2012,21,59
26/02/2012,22,48
26/02/2012,23,28
27/02/2012,0,14
27/02/2012,1,2
27/02/2012,2,3
27/02/2012,3,3
27/02/2012,4,4
27/02/2012,5,11
27/02/2012,6,165
27/02/2012,7,655
27/02/2012,8,1075
27/02/2012,9,494
27/02/2012,10,148
27/02/2012,11,165
27/02/2012,12,222
27/02/2012,13,222
27/02/2012,14,195
27/02/2012,15,192
27/02/2012,16,395
27/02/2012,17,925
27/02/2012,18,678
27/02/2012,19,379
27/02/2012,20,201
27/02/2012,21,102
27/02/2012,22,77
27/02/2012,23,33
28/02/2012,0,19
28/02/2012,1,8
28/02/2012,2,2
28/02/2012,3,5
28/02/2012,4,3
28/02/2012,5,16
28/02/2012,6,151
28/02/2012,7,748
28/02/2012,8,1231
28/02/2012,9,497
28/02/2012,10,204
28/02/2012,11,174
28/02/2012,12,257
28/02/2012,13,258
28/02/2012,14,206
28/02/2012,15,242
28/02/2012,16,423
28/02/2012,17,954
28/02/2012,18,789
28/02/2012,19,358
28/02/2012,20,197
28/02/2012,21,127
28/02/2012,22,98
28/02/2012,23,42
29/02/2012,0,22
29/02/2012,1,12
29/02/2012,2,2
29/02/2012,3,2
29/02/2012,4,1
29/02/2012,5,17
29/02/2012,6,174
29/02/2012,7,706
29/02/2012,8,1287
29/02/2012,9,479
29/02/2012,10,179
29/02/2012,11,174
29/02/2012,12,275
29/02/2012,13,247
29/02/2012,14,204
29/02/2012,15,226
29/02/2012,16,416
29/02/2012,17,912
29/02/2012,18,714
29/02/2012,19,402
29/02/2012,20,204
29/02/2012,21,138
29/02/2012,22,102
29/02/2012,23,65
01/03/2012,0,27
01/03/2012,1,8
01/03/2012,2,1
01/03/2012,4,6
01/03/2012,5,15
01/03/2012,6,176
01/03/2012,7,733
01/03/2012,8,1266
01/03/2012,9,498
01/03/2012,10,190
01/03/2012,11,182
01/03/2012,12,271
01/03/2012,13,287
01/03/2012,14,258
01/03/2012,15,243
01/03/2012,16,440
01/03/2012,17,886
01/03/2012,18,745
01/03/2012,19,384
01/03/2012,20,204
01/03/2012,21,145
01/03/2012,22,100
01/03/2012,23,69
02/03/2012,0,39
02/03/2012,1,19
02/03/2012,2,8
02/03/2012,3,3
02/03/2012,4,4
02/03/2012,5,20
02/03/2012,6,141
02/03/2012,7,608
02/03/2012,8,1141
02/03/2012,9,475
02/03/2012,10,181
02/03/2012,11,174
02/03/2012,12,310
02/03/2012,13,257
02/03/2012,14,205
02/03/2012,15,248
02/03/2012,16,406
02/03/2012,17,814
02/03/2012,18,573
02/03/2012,19,255
02/03/2012,20,136
02/03/2012,21,111
02/03/2012,22,69
02/03/2012,23,66
03/03/2012,0,50
03/03/2012,1,24
03/03/2012,2,16
03/03/2012,3,15
03/03/2012,4,12
03/03/2012,5,15
03/03/2012,6,23
03/03/2012,7,48
03/03/2012,8,78
03/03/2012,9,149
03/03/2012,10,169
03/03/2012,11,200
03/03/2012,12,213
03/03/2012,13,242
03/03/2012,14,245
03/03/2012,15,273
03/03/2012,16,236
03/03/2012,17,235
03/03/2012,18,179
03/03/2012,19,145
03/03/2012,20,87
03/03/2012,21,75
03/03/2012,22,40
03/03/2012,23,53
04/03/2012,0,52
04/03/2012,1,39
04/03/2012,2,17
04/03/2012,3,19
04/03/2012,4,7
04/03/2012,5,4
04/03/2012,6,6
04/03/2012,7,15
04/03/2012,8,32
04/03/2012,9,49
04/03/2012,10,85
04/03/2012,11,110
04/03/2012,12,78
04/03/2012,13,58
04/03/2012,14,55
04/03/2012,15,70
04/03/2012,16,67
04/03/2012,17,65
04/03/2012,18,58
04/03/2012,19,43
04/03/2012,20,38
04/03/2012,21,33
04/03/2012,22,23
04/03/2012,23,21
05/03/2012,0,16
05/03/2012,1,2
05/03/2012,2,1
05/03/2012,3,2
05/03/2012,4,1
05/03/2012,5,21
05/03/2012,6,155
05/03/2012,7,642
05/03/2012,8,1121
05/03/2012,9,448
05/03/2012,10,154
05/03/2012,11,134
05/03/2012,12,218
05/03/2012,13,216
05/03/2012,14,165
05/03/2012,15,171
05/03/2012,16,356
05/03/2012,17,896
05/03/2012,18,692
05/03/2012,19,327
05/03/2012,20,169
05/03/2012,21,112
05/03/2012,22,61
05/03/2012,23,33
06/03/2012,0,9
06/03/2012,1,10
06/03/2012,2,2
06/03/2012,3,1
06/03/2012,4,2
06/03/2012,5,15
06/03/2012,6,185
06/03/2012,7,670
06/03/2012,8,1135
06/03/2012,9,446
06/03/2012,10,173
06/03/2012,11,139
06/03/2012,12,223
06/03/2012,13,229
06/03/2012,14,198
06/03/2012,15,211
06/03/2012,16,358
06/03/2012,17,946
06/03/2012,18,702
06/03/2012,19,364
06/03/2012,20,195
06/03/2012,21,128
06/03/2012,22,88
06/03/2012,23,56
07/03/2012,0,12
07/03/2012,1,5
07/03/2012,2,5
07/03/2012,3,1
07/03/2012,4,5
07/03/2012,5,19
07/03/2012,6,154
07/03/2012,7,656
07/03/2012,8,955
07/03/2012,9,302
07/03/2012,10,89
07/03/2012,11,46
07/03/2012,12,157
07/03/2012,13,110
07/03/2012,14,122
07/03/2012,15,177
07/03/2012,16,334
07/03/2012,17,868
07/03/2012,18,594
07/03/2012,19,330
07/03/2012,20,198
07/03/2012,21,145
07/03/2012,22,100
07/03/2012,23,57
08/03/2012,0,27
08/03/2012,1,11
08/03/2012,2,3
08/03/2012,3,1
08/03/2012,4,6
08/03/2012,5,20
08/03/2012,6,177
08/03/2012,7,686
08/03/2012,8,1207
08/03/2012,9,499
08/03/2012,10,204
08/03/2012,11,167
08/03/2012,12,275
08/03/2012,13,284
08/03/2012,14,228
08/03/2012,15,219
08/03/2012,16,415
08/03/2012,17,839
08/03/2012,18,723
08/03/2012,19,422
08/03/2012,20,194
08/03/2012,21,144
08/03/2012,22,103
08/03/2012,23,80
09/03/2012,0,31
09/03/2012,1,18
09/03/2012,2,5
09/03/2012,3,4
09/03/2012,4,2
09/03/2012,5,17
09/03/2012,6,170
09/03/2012,7,648
09/03/2012,8,1148
09/03/2012,9,448
09/03/2012,10,197
09/03/2012,11,166
09/03/2012,12,251
09/03/2012,13,250
09/03/2012,14,208
09/03/2012,15,274
09/03/2012,16,403
09/03/2012,17,908
09/03/2012,18,549
09/03/2012,19,313
09/03/2012,20,169
09/03/2012,21,97
09/03/2012,22,78
09/03/2012,23,86
10/03/2012,0,46
10/03/2012,1,44
10/03/2012,2,17
10/03/2012,3,15
10/03/2012,4,9
10/03/2012,5,11
10/03/2012,6,12
10/03/2012,7,39
10/03/2012,8,96
10/03/2012,9,148
10/03/2012,10,212
10/03/2012,11,238
10/03/2012,12,263
10/03/2012,13,278
10/03/2012,14,297
10/03/2012,15,273
10/03/2012,16,291
10/03/2012,17,246
10/03/2012,18,192
10/03/2012,19,149
10/03/2012,20,116
10/03/2012,21,65
10/03/2012,22,63
10/03/2012,23,60
11/03/2012,0,56
11/03/2012,1,31
11/03/2012,2,25
11/03/2012,3,21
11/03/2012,4,9
11/03/2012,5,7
11/03/2012,6,18
11/03/2012,7,24
11/03/2012,8,47
11/03/2012,9,96
11/03/2012,10,148
11/03/2012,11,231
11/03/2012,12,237
11/03/2012,13,232
11/03/2012,14,256
11/03/2012,15,245
11/03/2012,16,223
11/03/2012,17,236
11/03/2012,18,187
11/03/2012,19,142
11/03/2012,20,92
11/03/2012,21,56
11/03/2012,22,51
11/03/2012,23,38
12/03/2012,0,18
12/03/2012,1,1
12/03/2012,2,1
12/03/2012,3,2
12/03/2012,4,4
12/03/2012,5,16
12/03/2012,6,179
12/03/2012,7,724
12/03/2012,8,1268
12/03/2012,9,541
12/03/2012,10,180
12/03/2012,11,161
12/03/2012,12,238
12/03/2012,13,271
12/03/2012,14,223
12/03/2012,15,243
12/03/2012,16,427
12/03/2012,17,1117
12/03/2012,18,792
12/03/2012,19,403
12/03/2012,20,220
12/03/2012,21,107
12/03/2012,22,89
12/03/2012,23,39
13/03/2012,0,20
13/03/2012,1,9
13/03/2012,2,4
13/03/2012,3,2
13/03/2012,4,5
13/03/2012,5,22
13/03/2012,6,193
13/03/2012,7,759
13/03/2012,8,1304
13/03/2012,9,504
13/03/2012,10,188
13/03/2012,11,157
13/03/2012,12,240
13/03/2012,13,274
13/03/2012,14,217
13/03/2012,15,231
13/03/2012,16,424
13/03/2012,17,1046
13/03/2012,18,832
13/03/2012,19,399
13/03/2012,20,188
13/03/2012,21,136
13/03/2012,22,95
13/03/2012,23,39
14/03/2012,0,20
14/03/2012,1,4
14/03/2012,2,4
14/03/2012,3,4
14/03/2012,4,2
14/03/2012,5,19
14/03/2012,6,194
14/03/2012,7,767
14/03/2012,8,1290
14/03/2012,9,518
14/03/2012,10,176
14/03/2012,11,200
14/03/2012,12,276
14/03/2012,13,309
14/03/2012,14,255
14/03/2012,15,248
14/03/2012,16,446
14/03/2012,17,950
14/03/2012,18,859
14/03/2012,19,397
14/03/2012,20,185
14/03/2012,21,130
14/03/2012,22,109
14/03/2012,23,47
15/03/2012,0,27
15/03/2012,1,13
15/03/2012,2,1
15/03/2012,3,3
15/03/2012,4,4
15/03/2012,5,13
15/03/2012,6,186
15/03/2012,7,709
15/03/2012,8,1234
15/03/2012,9,567
15/03/2012,10,205
15/03/2012,11,206
15/03/2012,12,263
15/03/2012,13,338
15/03/2012,14,270
15/03/2012,15,275
15/03/2012,16,467
15/03/2012,17,961
15/03/2012,18,782
15/03/2012,19,397
15/03/2012,20,213
15/03/2012,21,146
15/03/2012,22,119
15/03/2012,23,53
16/03/2012,0,25
16/03/2012,1,7
16/03/2012,2,8
16/03/2012,3,6
16/03/2012,4,4
16/03/2012,5,17
16/03/2012,6,179
16/03/2012,7,666
16/03/2012,8,1179
16/03/2012,9,508
16/03/2012,10,197
16/03/2012,11,197
16/03/2012,12,301
16/03/2012,13,283
16/03/2012,14,236
16/03/2012,15,287
16/03/2012,16,401
16/03/2012,17,903
16/03/2012,18,617
16/03/2012,19,296
16/03/2012,20,185
16/03/2012,21,105
16/03/2012,22,66
16/03/2012,23,64
17/03/2012,0,50
17/03/2012,1,28
17/03/2012,2,16
17/03/2012,3,16
17/03/2012,4,4
17/03/2012,5,7
17/03/2012,6,16
17/03/2012,7,34
17/03/2012,8,83
17/03/2012,9,134
17/03/2012,10,133
17/03/2012,11,101
17/03/2012,12,141
17/03/2012,13,139
17/03/2012,14,195
17/03/2012,15,180
17/03/2012,16,186
17/03/2012,17,162
17/03/2012,18,164
17/03/2012,19,109
17/03/2012,20,79
17/03/2012,21,49
17/03/2012,22,43
17/03/2012,23,39
18/03/2012,0,38
18/03/2012,1,34
18/03/2012,2,28
18/03/2012,3,14
18/03/2012,4,11
18/03/2012,5,8
18/03/2012,6,4
18/03/2012,7,24
18/03/2012,8,52
18/03/2012,9,115
18/03/2012,10,182
18/03/2012,11,181
18/03/2012,12,247
18/03/2012,13,238
18/03/2012,14,222
18/03/2012,15,221
18/03/2012,16,204
18/03/2012,17,190
18/03/2012,18,164
18/03/2012,19,109
18/03/2012,20,73
18/03/2012,21,61
18/03/2012,22,30
18/03/2012,23,38
19/03/2012,0,16
19/03/2012,1,5
19/03/2012,2,5
19/03/2012,3,2
19/03/2012,4,4
19/03/2012,5,13
19/03/2012,6,195
19/03/2012,7,723
19/03/2012,8,1259
19/03/2012,9,519
19/03/2012,10,172
19/03/2012,11,183
19/03/2012,12,268
19/03/2012,13,281
19/03/2012,14,229
19/03/2012,15,264
19/03/2012,16,419
19/03/2012,17,1074
19/03/2012,18,825
19/03/2012,19,383
19/03/2012,20,210
19/03/2012,21,113
19/03/2012,22,72
19/03/2012,23,48
20/03/2012,0,21
20/03/2012,1,16
20/03/2012,3,3
20/03/2012,4,3
20/03/2012,5,22
20/03/2012,6,222
20/03/2012,7,812
20/03/2012,8,1394
20/03/2012,9,542
20/03/2012,10,213
20/03/2012,11,198
20/03/2012,12,289
20/03/2012,13,304
20/03/2012,14,241
20/03/2012,15,237
20/03/2012,16,452
20/03/2012,17,1103
20/03/2012,18,839
20/03/2012,19,419
20/03/2012,20,227
20/03/2012,21,150
20/03/2012,22,102
20/03/2012,23,63
21/03/2012,0,24
21/03/2012,1,4
21/03/2012,2,6
21/03/2012,3,5
21/03/2012,4,2
21/03/2012,5,23
21/03/2012,6,216
21/03/2012,7,821
21/03/2012,8,1374
21/03/2012,9,555
21/03/2012,10,190
21/03/2012,11,210
21/03/2012,12,298
21/03/2012,13,306
21/03/2012,14,230
21/03/2012,15,255
21/03/2012,16,474
21/03/2012,17,987
21/03/2012,18,878
21/03/2012,19,450
21/03/2012,20,248
21/03/2012,21,158
21/03/2012,22,111
21/03/2012,23,45
22/03/2012,0,21
22/03/2012,1,8
22/03/2012,2,4
22/03/2012,3,1
22/03/2012,4,2
22/03/2012,5,18
22/03/2012,6,192
22/03/2012,7,818
22/03/2012,8,1323
22/03/2012,9,577
22/03/2012,10,215
22/03/2012,11,193
22/03/2012,12,301
22/03/2012,13,323
22/03/2012,14,250
22/03/2012,15,247
22/03/2012,16,459
22/03/2012,17,978
22/03/2012,18,837
22/03/2012,19,395
22/03/2012,20,251
22/03/2012,21,149
22/03/2012,22,129
22/03/2012,23,70
23/03/2012,0,38
23/03/2012,1,11
23/03/2012,2,9
23/03/2012,3,7
23/03/2012,4,4
23/03/2012,5,22
23/03/2012,6,172
23/03/2012,7,748
23/03/2012,8,1276
23/03/2012,9,527
23/03/2012,10,222
23/03/2012,11,199
23/03/2012,12,319
23/03/2012,13,339
23/03/2012,14,256
23/03/2012,15,283
23/03/2012,16,504
23/03/2012,17,1047
23/03/2012,18,694
23/03/2012,19,345
23/03/2012,20,216
23/03/2012,21,109
23/03/2012,22,97
23/03/2012,23,78
24/03/2012,0,74
24/03/2012,1,43
24/03/2012,2,25
24/03/2012,3,17
24/03/2012,4,13
24/03/2012,5,11
24/03/2012,6,21
24/03/2012,7,66
24/03/2012,8,113
24/03/2012,9,218
24/03/2012,10,255
24/03/2012,11,317
24/03/2012,12,326
24/03/2012,13,344
24/03/2012,14,285
24/03/2012,15,327
24/03/2012,16,314
24/03/2012,17,331
24/03/2012,18,232
24/03/2012,19,158
24/03/2012,20,126
24/03/2012,21,71
24/03/2012,22,78
24/03/2012,23,65
25/03/2012,0,46
25/03/2012,2,37
25/03/2012,3,18
25/03/2012,4,13
25/03/2012,5,17
25/03/2012,6,25
25/03/2012,7,50
25/03/2012,8,94
25/03/2012,9,139
25/03/2012,10,210
25/03/2012,11,273
25/03/2012,12,317
25/03/2012,13,287
25/03/2012,14,279
25/03/2012,15,290
25/03/2012,16,274
25/03/2012,17,231
25/03/2012,18,145
25/03/2012,19,86
25/03/2012,20,66
25/03/2012,21,49
25/03/2012,22,36
25/03/2012,23,15
26/03/2012,0,2
26/03/2012,1,4
26/03/2012,2,3
26/03/2012,3,3
26/03/2012,4,17
26/03/2012,5,157
26/03/2012,6,670
26/03/2012,7,1312
26/03/2012,8,557
26/03/2012,9,203
26/03/2012,10,178
26/03/2012,11,287
26/03/2012,12,301
26/03/2012,13,243
26/03/2012,14,245
26/03/2012,15,435
26/03/2012,16,1071
26/03/2012,17,946
26/03/2012,18,431
26/03/2012,19,228
26/03/2012,20,133
26/03/2012,21,87
26/03/2012,22,40
26/03/2012,23,22
27/03/2012,0,9
27/03/2012,1,1
27/03/2012,2,1
27/03/2012,3,3
27/03/2012,4,22
27/03/2012,5,188
27/03/2012,6,752
27/03/2012,7,1418
27/03/2012,8,600
27/03/2012,9,226
27/03/2012,10,205
27/03/2012,11,281
27/03/2012,12,328
27/03/2012,13,279
27/03/2012,14,239
27/03/2012,15,441
27/03/2012,16,1088
27/03/2012,17,977
27/03/2012,18,479
27/03/2012,19,269
27/03/2012,20,141
27/03/2012,21,108
27/03/2012,22,63
27/03/2012,23,32
28/03/2012,0,8
28/03/2012,1,6
28/03/2012,2,2
28/03/2012,3,5
28/03/2012,4,22
28/03/2012,5,185
28/03/2012,6,789
28/03/2012,7,1342
28/03/2012,8,611
28/03/2012,9,227
28/03/2012,10,177
28/03/2012,11,334
28/03/2012,12,298
28/03/2012,13,282
28/03/2012,14,279
28/03/2012,15,444
28/03/2012,16,1126
28/03/2012,17,958
28/03/2012,18,473
28/03/2012,19,260
28/03/2012,20,160
28/03/2012,21,119
28/03/2012,22,87
28/03/2012,23,24
29/03/2012,0,16
29/03/2012,1,6
29/03/2012,2,6
29/03/2012,3,2
29/03/2012,4,22
29/03/2012,5,196
29/03/2012,6,792
29/03/2012,7,1382
29/03/2012,8,567
29/03/2012,9,253
29/03/2012,10,233
29/03/2012,11,283
29/03/2012,12,331
29/03/2012,13,269
29/03/2012,14,290
29/03/2012,15,456
29/03/2012,16,1033
29/03/2012,17,883
29/03/2012,18,506
29/03/2012,19,247
29/03/2012,20,186
29/03/2012,21,125
29/03/2012,22,108
29/03/2012,23,34
30/03/2012,0,12
30/03/2012,1,11
30/03/2012,2,2
30/03/2012,3,2
30/03/2012,4,23
30/03/2012,5,172
30/03/2012,6,681
30/03/2012,7,1241
30/03/2012,8,560
30/03/2012,9,244
30/03/2012,10,228
30/03/2012,11,317
30/03/2012,12,355
30/03/2012,13,292
30/03/2012,14,298
30/03/2012,15,501
30/03/2012,16,984
30/03/2012,17,757
30/03/2012,18,400
30/03/2012,19,211
30/03/2012,20,114
30/03/2012,21,107
30/03/2012,22,99
30/03/2012,23,73
31/03/2012,0,49
31/03/2012,1,23
31/03/2012,2,17
31/03/2012,3,12
31/03/2012,4,11
31/03/2012,5,16
31/03/2012,6,53
31/03/2012,7,100
31/03/2012,8,168
31/03/2012,9,213
31/03/2012,10,253
31/03/2012,11,287
31/03/2012,12,274
31/03/2012,13,264
31/03/2012,14,269
31/03/2012,15,245
31/03/2012,16,291
31/03/2012,17,255
31/03/2012,18,168
31/03/2012,19,126
31/03/2012,20,86
31/03/2012,21,56
31/03/2012,22,71
31/03/2012,23,64
01/04/2012,0,42
01/04/2012,1,17
01/04/2012,2,20
01/04/2012,3,7
01/04/2012,4,12
01/04/2012,5,11
01/04/2012,6,32
01/04/2012,7,65
01/04/2012,8,103
01/04/2012,9,171
01/04/2012,10,187
01/04/2012,11,268
01/04/2012,12,269
01/04/2012,13,272
01/04/2012,14,280
01/04/2012,15,300
01/04/2012,16,252
01/04/2012,17,243
01/04/2012,18,160
01/04/2012,19,103
01/04/2012,20,75
01/04/2012,21,62
01/04/2012,22,29
01/04/2012,23,15
02/04/2012,0,3
02/04/2012,1,5
02/04/2012,2,3
02/04/2012,3,2
02/04/2012,4,18
02/04/2012,5,160
02/04/2012,6,672
02/04/2012,7,1183
02/04/2012,8,493
02/04/2012,9,170
02/04/2012,10,145
02/04/2012,11,245
02/04/2012,12,246
02/04/2012,13,223
02/04/2012,14,227
02/04/2012,15,356
02/04/2012,16,970
02/04/2012,17,855
02/04/2012,18,453
02/04/2012,19,186
02/04/2012,20,108
02/04/2012,21,80
02/04/2012,22,60
02/04/2012,23,14
03/04/2012,0,5
03/04/2012,1,3
03/04/2012,2,1
03/04/2012,3,6
03/04/2012,4,17
03/04/2012,5,180
03/04/2012,6,752
03/04/2012,7,1245
03/04/2012,8,489
03/04/2012,9,191
03/04/2012,10,161
03/04/2012,11,233
03/04/2012,12,217
03/04/2012,13,146
03/04/2012,14,171
03/04/2012,15,362
03/04/2012,16,833
03/04/2012,17,672
03/04/2012,18,167
03/04/2012,19,145
03/04/2012,20,84
03/04/2012,21,63
03/04/2012,22,30
03/04/2012,23,9
04/04/2012,0,5
04/04/2012,1,4
04/04/2012,2,2
04/04/2012,3,7
04/04/2012,4,22
04/04/2012,5,159
04/04/2012,6,646
04/04/2012,7,1214
04/04/2012,8,495
04/04/2012,9,218
04/04/2012,10,169
04/04/2012,11,217
04/04/2012,12,225
04/04/2012,13,173
04/04/2012,14,180
04/04/2012,15,333
04/04/2012,16,875
04/04/2012,17,763
04/04/2012,18,429
04/04/2012,19,198
04/04/2012,20,133
04/04/2012,21,125
04/04/2012,22,56
04/04/2012,23,20
05/04/2012,0,9
05/04/2012,1,4
05/04/2012,2,5
05/04/2012,3,4
05/04/2012,4,15
05/04/2012,5,144
05/04/2012,6,547
05/04/2012,7,947
05/04/2012,8,409
05/04/2012,9,150
05/04/2012,10,147
05/04/2012,11,205
05/04/2012,12,221
05/04/2012,13,201
05/04/2012,14,221
05/04/2012,15,395
05/04/2012,16,727
05/04/2012,17,500
05/04/2012,18,302
05/04/2012,19,183
05/04/2012,20,95
05/04/2012,21,63
05/04/2012,22,66
05/04/2012,23,29
06/04/2012,0,28
06/04/2012,1,16
06/04/2012,2,15
06/04/2012,3,8
06/04/2012,4,9
06/04/2012,5,19
06/04/2012,6,30
06/04/2012,7,62
06/04/2012,8,97
06/04/2012,9,152
06/04/2012,10,165
06/04/2012,11,197
06/04/2012,12,172
06/04/2012,13,163
06/04/2012,14,185
06/04/2012,15,159
06/04/2012,16,152
06/04/2012,17,122
06/04/2012,18,97
06/04/2012,19,52
06/04/2012,20,56
06/04/2012,21,57
06/04/2012,22,45
06/04/2012,23,28
07/04/2012,0,23
07/04/2012,1,9
07/04/2012,2,7
07/04/2012,3,2
07/04/2012,4,6
07/04/2012,5,12
07/04/2012,6,23
07/04/2012,7,60
07/04/2012,8,107
07/04/2012,9,121
07/04/2012,10,151
07/04/2012,11,137
07/04/2012,12,159
07/04/2012,13,134
07/04/2012,14,164
07/04/2012,15,147
07/04/2012,16,141
07/04/2012,17,124
07/04/2012,18,89
07/04/2012,19,53
07/04/2012,20,52
07/04/2012,21,43
07/04/2012,22,40
07/04/2012,23,29
08/04/2012,0,16
08/04/2012,1,11
08/04/2012,2,16
08/04/2012,3,6
08/04/2012,4,4
08/04/2012,5,7
08/04/2012,6,12
08/04/2012,7,24
08/04/2012,8,43
08/04/2012,9,72
08/04/2012,10,94
08/04/2012,11,106
08/04/2012,12,111
08/04/2012,13,118
08/04/2012,14,100
08/04/2012,15,106
08/04/2012,16,90
08/04/2012,17,89
08/04/2012,18,79
08/04/2012,19,49
08/04/2012,20,43
08/04/2012,21,38
08/04/2012,22,32
08/04/2012,23,16
09/04/2012,0,6
09/04/2012,1,7
09/04/2012,2,4
09/04/2012,3,3
09/04/2012,4,2
09/04/2012,5,11
09/04/2012,6,17
09/04/2012,7,18
09/04/2012,8,22
09/04/2012,9,27
09/04/2012,10,46
09/04/2012,11,37
09/04/2012,12,77
09/04/2012,13,84
09/04/2012,14,88
09/04/2012,15,122
09/04/2012,16,65
09/04/2012,17,83
09/04/2012,18,50
09/04/2012,19,37
09/04/2012,20,31
09/04/2012,21,30
09/04/2012,22,18
09/04/2012,23,12
10/04/2012,0,12
10/04/2012,1,3
10/04/2012,2,4
10/04/2012,3,2
10/04/2012,4,10
10/04/2012,5,161
10/04/2012,6,588
10/04/2012,7,1007
10/04/2012,8,400
10/04/2012,9,140
10/04/2012,10,121
10/04/2012,11,178
10/04/2012,12,201
10/04/2012,13,168
10/04/2012,14,174
10/04/2012,15,330
10/04/2012,16,624
10/04/2012,17,661
10/04/2012,18,359
10/04/2012,19,183
10/04/2012,20,115
10/04/2012,21,64
10/04/2012,22,34
10/04/2012,23,18
11/04/2012,0,3
11/04/2012,1,2
11/04/2012,2,3
11/04/2012,3,2
11/04/2012,4,27
11/04/2012,5,183
11/04/2012,6,721
11/04/2012,7,1215
11/04/2012,8,427
11/04/2012,9,162
11/04/2012,10,145
11/04/2012,11,194
11/04/2012,12,225
11/04/2012,13,183
11/04/2012,14,184
11/04/2012,15,372
11/04/2012,16,941
11/04/2012,17,852
11/04/2012,18,392
11/04/2012,19,198
11/04/2012,20,128
11/04/2012,21,85
11/04/2012,22,60
11/04/2012,23,24
12/04/2012,0,11
12/04/2012,1,2
12/04/2012,2,4
12/04/2012,3,3
12/04/2012,4,20
12/04/2012,5,173
12/04/2012,6,567
12/04/2012,7,1086
12/04/2012,8,484
12/04/2012,9,191
12/04/2012,10,129
12/04/2012,11,207
12/04/2012,12,167
12/04/2012,13,107
12/04/2012,14,178
12/04/2012,15,326
12/04/2012,16,813
12/04/2012,17,691
12/04/2012,18,405
12/04/2012,19,195
12/04/2012,20,123
12/04/2012,21,84
12/04/2012,22,59
12/04/2012,23,28
13/04/2012,0,17
13/04/2012,1,4
13/04/2012,3,2
13/04/2012,4,15
13/04/2012,5,148
13/04/2012,6,609
13/04/2012,7,1071
13/04/2012,8,453
13/04/2012,9,174
13/04/2012,10,159
13/04/2012,11,249
13/04/2012,12,223
13/04/2012,13,210
13/04/2012,14,210
13/04/2012,15,383
13/04/2012,16,792
13/04/2012,17,647
13/04/2012,18,344
13/04/2012,19,157
13/04/2012,20,74
13/04/2012,21,51
13/04/2012,22,68
13/04/2012,23,34
14/04/2012,0,24
14/04/2012,1,18
14/04/2012,2,8
14/04/2012,3,3
14/04/2012,4,9
14/04/2012,5,14
14/04/2012,6,54
14/04/2012,7,86
14/04/2012,8,140
14/04/2012,9,181
14/04/2012,10,230
14/04/2012,11,273
14/04/2012,12,269
14/04/2012,13,296
14/04/2012,14,265
14/04/2012,15,255
14/04/2012,16,268
14/04/2012,17,237
14/04/2012,18,149
14/04/2012,19,140
14/04/2012,20,72
14/04/2012,21,45
14/04/2012,22,70
14/04/2012,23,65
15/04/2012,0,37
15/04/2012,1,25
15/04/2012,2,16
15/04/2012,3,10
15/04/2012,4,9
15/04/2012,5,7
15/04/2012,6,31
15/04/2012,7,78
15/04/2012,8,101
15/04/2012,9,161
15/04/2012,10,188
15/04/2012,11,213
15/04/2012,12,230
15/04/2012,13,202
15/04/2012,14,165
15/04/2012,15,185
15/04/2012,16,188
15/04/2012,17,163
15/04/2012,18,143
15/04/2012,19,84
15/04/2012,20,58
15/04/2012,21,49
